,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10
sample_6830,0.025000000043452136,0.025000000028077552,0.025000003243013318,0.025000000052180515,0.025005672694807576,0.17116451308578726,0.27499847580821646,0.21374258241592337,0.19008875255874147,0.02500000006980056
sample_6831,0.02000000001575657,0.020000000013629966,0.41997857209500633,0.020000000025343415,0.020000000025451024,0.02002101638388784,0.4199977985751609,0.020000000024501408,0.02000261280738361,0.02000000003387883
sample_6832,0.005882352947815049,0.077774904144934,0.00588263691650339,0.005882536230367465,0.31728500943004045,0.28271667754469937,0.24117600528825212,0.05163500566990617,0.0058825188720371124,0.005882352955444732
sample_6833,0.16153542854462852,0.007693531004034303,0.23845863617557586,0.007692307708522221,0.007692307708596885,0.5461573152220784,0.007693550508910734,0.007692307707897775,0.007692307705760543,0.007692307713994665
sample_6834,0.1833332058415643,0.016666666677272853,0.016666666674718528,0.01666666668637039,0.016666666686466724,0.016666666689245893,0.35000014361441373,0.01667671111357151,0.34998542184044323,0.016671184175932916
sample_6835,0.18428328618092807,0.09441267762777657,0.17255665519267077,0.008333333352410547,0.24254519751286127,0.008333987499370879,0.2645290004658471,0.00833696804199284,0.008335275903838662,0.008333618222303354
sample_6836,0.02500128041830451,0.02500000000778813,0.5249841579520828,0.025000000014480307,0.2749984279525262,0.025001678064854597,0.025002523998869458,0.02501193155972185,0.025000000012007712,0.02500000001936444
sample_6837,0.18333343587856796,0.01666666668018967,0.01666772516731394,0.1833325563777244,0.01666666669188036,0.3129836557589429,0.016667111281474845,0.01666666669084516,0.22034884877278457,0.016666666700276167
sample_6838,0.020000000019922592,0.21999829595154338,0.2199945731159637,0.020005642766499243,0.02000000003225632,0.42000036786027195,0.02000000001750145,0.02000000003080839,0.020001118440485254,0.020000001764747703
sample_6839,0.01666666667050618,0.016666666669210576,0.5665182980205504,0.01666743505104994,0.30014279696818513,0.016671469890963655,0.016666666686489345,0.01666666667121768,0.016666666698837092,0.01666666667299006
sample_6840,0.025000000026265994,0.02500000002266248,0.27499846072384665,0.02500110446819897,0.02500000004209921,0.02500000004812613,0.02500092599993038,0.025000000040424568,0.5249983324826193,0.025001176145826278
sample_6841,0.007692307695795521,0.0076923076953240785,0.007692307694594246,0.007692374098064383,0.007692307697934777,0.0076954063430990476,0.44288751284501915,0.007692307697700118,0.4955708605326661,0.00769230769980251
sample_6842,0.05000000000273054,0.05000000000133048,0.05000764248144373,0.05000150300135455,0.050006670075171844,0.050000000002819775,0.05000616594495299,0.05000000000236853,0.5499780184845393,0.050000000003288185
sample_6843,0.12222036770756611,0.011111111124735328,0.34444402493446574,0.011111111136661066,0.011111111136554018,0.01111111114021493,0.011114293096292591,0.011111527360741091,0.4555523030591973,0.011113039303571838
sample_6844,0.03333333334642354,0.033333333336820314,0.6999725679629588,0.033333333339813816,0.03335900990281043,0.03333508858030438,0.03333333351061271,0.03333333333956519,0.03333333333869682,0.033333333341994
sample_6846,0.02000005132084115,0.02000000001264347,0.6199901978824321,0.020000981794798218,0.21999943562223287,0.020000000026919467,0.020005848748296032,0.020000697047882997,0.020002787512508204,0.020000000031445444
sample_6847,0.011111111119000308,0.011111111118368447,0.14002010016512445,0.5287030417581954,0.14238787453443885,0.011111111125659883,0.011112437015405771,0.011112354061842682,0.01111468620810457,0.12221617289385975
sample_6848,0.025000000027218333,0.025000000023514993,0.025000000017850032,0.02500000004372895,0.2749999677024635,0.025000000050138953,0.5250000319982392,0.02500000004209293,0.025000000036243725,0.025000000058509414
sample_6849,0.020000000001422272,0.020000000001230037,0.8199988377799602,0.02000116217675632,0.02000000000229625,0.020000000002621022,0.020000000001244977,0.020000000002199224,0.020000000029211765,0.02000000000305781
sample_6850,0.014285714297032688,0.014285714295495315,0.0142893972254166,0.014286170098617346,0.17387814996911816,0.014286016485262242,0.5603413968083777,0.014285884410757097,0.01428642842051953,0.16577512798940341
sample_6851,0.016668402710521273,0.1716919070993126,0.18333108595069805,0.01666666669588383,0.35000158611014814,0.016666666700736063,0.19497368076826774,0.0166666705680774,0.01666666669077235,0.0166666667055825
sample_6853,0.03333333334487619,0.36666656843618767,0.03334278517796276,0.033333333351666564,0.033348501110226025,0.03333333335434899,0.3666363883665519,0.033339090151805334,0.03333333334851864,0.03333333335785598
sample_6854,0.10668047583532182,0.0028571428602561398,0.42954169592303104,0.0028572980216885814,0.20810530958328313,0.002857934751209061,0.17631718994863618,0.0028573266646515533,0.06506848354706306,0.002857142864859438
sample_6855,0.00909090910092489,0.10000181288652854,0.009091534882779305,0.009091160230667781,0.11526254183530311,0.4063664943935213,0.009091162975589137,0.19104148731086246,0.14187198727138092,0.009090909112442562
sample_6856,0.366665799023931,0.03333333335249939,0.03333333334788117,0.033333333368968036,0.03333333336910898,0.03333333337416692,0.033333333352736395,0.033333333367627525,0.033333333362841784,0.3666675340802388
sample_6857,0.05000000003265222,0.05000000002824383,0.050000000021411965,0.05000000005247067,0.050000000052685185,0.050000000060156216,0.05000000002875503,0.5499999996098758,0.05000000004350276,0.050000000070246305
sample_6859,0.21999720587554936,0.020000526877576183,0.020000000024243993,0.020000000059420424,0.4199996791819015,0.22000060768562285,0.020000636906815493,0.020000000057209113,0.020001343252075157,0.020000000079586067
sample_6860,0.00833333334590279,0.1728057889720468,0.22697058952041596,0.28968528116131836,0.008338347502948703,0.008337722487055011,0.008334427832274794,0.00833333418057089,0.008333934249753188,0.26052724074771355
sample_6861,0.050000028029862836,0.050000000014188105,0.05000000001074262,0.05000000002636499,0.050000000026484186,0.050000000030204196,0.05000000001435335,0.050000000025336826,0.5499999717872182,0.0500000000352447
sample_6862,0.05000000000134691,0.050000000001164405,0.05000000000088308,0.05000000000219097,0.5499999999839857,0.05000000000248006,0.05000000000117807,0.05000000000208351,0.05000000000179347,0.050000000002893744
sample_6863,0.033333333355971675,0.033333333352888336,0.03335034240506893,0.03333333336968428,0.033333333369829084,0.0333333333749944,0.6999829906578845,0.0333333333683221,0.03333333336342554,0.033333333381931084
sample_6864,0.00400091898794956,0.12452041485093947,0.08849846730158928,0.0906872593163917,0.04399799899775835,0.004000874081478676,0.094909789403785,0.4577754031602516,0.08760887388140115,0.0040000000184552235
sample_6865,0.02000000001390728,0.020000000011990416,0.02001969771087203,0.2199985992090009,0.21999996941259517,0.41998173355980495,0.020000000012124278,0.02000000002144185,0.020000000018460723,0.02000000002980239
sample_6866,0.025000000023728607,0.025000000020519525,0.025000000015549712,0.27500052468681657,0.025000000038297634,0.2749999525516786,0.2749995225440782,0.025000000036704044,0.025000000031602194,0.025000000051024866
sample_6867,0.011111111124977365,0.011111111123083545,0.21420977919044007,0.45555815880494294,0.011111111133490868,0.01111111113661971,0.25245428408344966,0.011111111132525319,0.011111111129575555,0.011111111140895058
sample_6868,0.020000000068924533,0.020000000008929614,0.4199984027799671,0.020001652050841732,0.020000000016673094,0.020008410526319485,0.41998747242190104,0.020000000015966073,0.020004062088274842,0.020000000022202456
sample_6869,0.16096033246774014,0.01666926770780809,0.016669078994675957,0.21116821383063245,0.016667545114980732,0.01666666670551431,0.016671398838585646,0.016670357567788893,0.3445295647239146,0.18332757404835928
sample_6870,0.012504042767241354,0.13749458193907427,0.3283580878627837,0.012500000018422056,0.01250053426306966,0.012500000021113627,0.012501512027505398,0.012500000017719563,0.1966412016436013,0.2625000394394692
sample_6871,0.02500000000908048,0.025000000003688905,0.02500270036497274,0.025000000006854862,0.02500000000688349,0.02500000000786015,0.025000000003739614,0.7749927150642539,0.02500458452349946,0.02500000000916648
sample_6872,0.01250000001127206,0.01250000025344857,0.5124905700561114,0.012500000018093857,0.012501029783358954,0.012503658651089851,0.012505491191883551,0.012500214926537637,0.012505846720374723,0.3874931883878296
sample_6873,0.006667689355980901,0.07332767143665327,0.006666666678703425,0.006667972871087458,0.14000032428943424,0.27333425679586065,0.3400011340641952,0.0066666666950049025,0.14000095110706326,0.0066666667060169
sample_6874,0.014285714385162651,0.15713079463475335,0.33652920113634704,0.014285714436334347,0.16832503638488916,0.252296743842555,0.014285714367995495,0.014285714430718592,0.01428965189393939,0.014285714487304863
sample_6875,0.03333333338081924,0.3666651722526288,0.03333333336442714,0.36666816055816376,0.03333333340988601,0.03333333342061726,0.03333333337483282,0.033333333406843434,0.03333333339651901,0.033333333435262416
sample_6876,0.005556687688758252,0.24121730165214542,0.13426053201114918,0.06179694945918534,0.26116915284803666,0.06095659883104436,0.1359716138154698,0.005555641435013451,0.08795996668836548,0.0055555555708319835
sample_6877,0.03333333339676904,0.03333333333744915,0.6999999998792708,0.03333333334194721,0.03333333334101804,0.0333333333421028,0.03333333333750493,0.0333333333406914,0.033333333339676446,0.03333333334357036
sample_6879,0.033333333340361884,0.033333333339408716,0.033333333337941154,0.033333333344628485,0.0333333333446731,0.03333333334627654,0.3666598550484401,0.36666678779110334,0.033340023758737534,0.03333333334842913
sample_6880,0.050000000050869756,0.05000000001536266,0.0500133626274078,0.050000000028572314,0.05000000002868342,0.050000000032715215,0.050000000015544964,0.05000000002748108,0.5499866371351831,0.0500000000381797
sample_6881,0.02500000001912156,0.02500000001654,0.5249872348295741,0.025007035691874315,0.025002885443908916,0.025000000035243553,0.02500000001673451,0.025000000029593294,0.02500210931002261,0.275000734607387
sample_6882,0.009090909099447859,0.009090909098213985,0.00909255180871399,0.10270636569083529,0.3216632294287103,0.2818178722147246,0.2392634289523928,0.009091131082101066,0.009092693515791199,0.009090909109068856
sample_6884,0.0166666666752725,0.18333337913931597,0.016666666672302904,0.18333327224901225,0.016666666680539913,0.016666666682510347,0.350000350107605,0.016666666679968762,0.18333278316687981,0.016666881946592545
sample_6885,0.025000000007804994,0.025000000006745356,0.274999780087867,0.025000000012532945,0.025000000012582003,0.5250002198264331,0.025000000006820244,0.02500000001205963,0.025000000010387737,0.02500000001676704
sample_6886,0.17500015531997706,0.0916665937516007,0.008333333339281266,0.17500014502427966,0.008333333347978412,0.008333333350047576,0.17499887332947112,0.008333333347365862,0.34166756583714925,0.008333333352849042
sample_6887,0.18333315144692144,0.016666666686589088,0.016666666681749272,0.016675445485221672,0.18333158661065088,0.01666666670913066,0.016666874638309813,0.016666666702272234,0.35165160050851596,0.181674674530639
sample_6888,0.21999928288826598,0.02000265044493705,0.020004222569783712,0.02000000003186059,0.020000000032057395,0.2199967815996847,0.1613507024344038,0.020000000030662362,0.27864635992569864,0.020000000042645596
sample_6889,0.010000000010139386,0.010000000147696414,0.49879318157179575,0.010000298058205149,0.010002411944529482,0.23742444332005583,0.010002930293464201,0.010000003691295974,0.19377673094102507,0.01000000002179279
sample_6890,0.014285714287482104,0.014301100909391207,0.014285714297773642,0.014286157811945942,0.014285714293299825,0.014285714290101713,0.8714124277570379,0.014285714288447895,0.014286027775005488,0.014285714289514246
sample_6892,0.012500000019517165,0.012501656553145958,0.012502784059426382,0.012500000031367402,0.012500000031480985,0.13749815544330052,0.15511062950615176,0.13749745791398776,0.24488783931739247,0.26250147712422967
sample_6893,0.2199992406750374,0.020000000011634166,0.2199911631347524,0.02000564268425603,0.2200003724647128,0.020000000024776872,0.020002879061831003,0.020000000020970472,0.22000070189312942,0.020000000028899553
sample_6894,0.05000000002399421,0.05000000002075387,0.0500000000157332,0.05000000003854963,0.549987991305201,0.050000000044269764,0.05000000002101269,0.05000000003709942,0.050012008441813534,0.05000000005157283
sample_6896,0.02000000000529189,0.02000000000457644,0.02000000000346626,0.020000000008509825,0.020000000008539985,0.020000000009752984,0.42000016796626755,0.02000000000818436,0.41999983197403296,0.020000000011377847
sample_6898,0.01666666666871178,0.01666666666843522,0.6792944767869179,0.016667290531575795,0.18735982677637736,0.016670352320566743,0.01667131724867959,0.016666666669840766,0.01667006965783242,0.016666666671062428
sample_6899,0.033333333375148856,0.033333333369466346,0.0333407022337654,0.03333333340050656,0.03333333340087144,0.033333333410364714,0.033333333369952235,0.3666586579408887,0.03333333338900403,0.3666673061100318
sample_6900,0.016666666676983292,0.0166666666755894,0.01666806838520834,0.016666666683450487,0.016666666683317902,0.2923734009598091,0.37438468093260624,0.016666666682618684,0.2165738496315651,0.016666666688851455
sample_6901,0.012508740599891849,0.11067796288410006,0.012500000019544235,0.0125000000313212,0.13505196907144418,0.012500000036424676,0.34544789232689477,0.20881529004175847,0.1374981449468104,0.012500000041810119
sample_6902,0.050000000002556125,0.05000000000221207,0.05000669855984926,0.05000000000411076,0.050000000004127514,0.05000000000471147,0.05000738554512814,0.05000000000395347,0.5499859158678537,0.05000000000549744
sample_6903,0.025000000056997797,0.025000000049286507,0.27499202916838333,0.025000000091633324,0.22073167576176767,0.32927149296059344,0.025000000049883068,0.025004801662940876,0.025000000075970193,0.0250000001225438
sample_6905,0.025000000015994884,0.025000000005483185,0.025000000004156902,0.025000000010201317,0.02500000001023293,0.025000000011686677,0.524999873319275,0.2749948010793405,0.02500532552999353,0.02500000001363492
sample_6906,0.0846131956324199,0.1615383453860389,0.389389529495034,0.08753514004309562,0.08461476312510827,0.08461519077839465,0.007692801423008601,0.007692438030771659,0.007692587349464238,0.08461600873666428
sample_6907,0.010000957422450534,0.010000010209077918,0.010002026147459675,0.11400031472140325,0.11583226977376827,0.010000000013121409,0.7001574262897255,0.01000011786105899,0.010006877546621835,0.010000000015312534
sample_6908,0.05000000000577521,0.050000000004993835,0.5499999999259068,0.05000000000928112,0.05000000000931951,0.05000000001064169,0.0500000000050505,0.050000000008929846,0.05000000000769085,0.05000000001241057
sample_6909,0.014285714292277077,0.2999998363306553,0.44285400234422384,0.014285714296300272,0.014285714297312955,0.15714300155718242,0.014288873991671615,0.014285714296108675,0.014285714294452929,0.014285714299815004
sample_6910,0.03333333334042945,0.03333333333947246,0.03333891214291962,0.03333333334474431,0.03333333334479195,0.033333333346410296,0.699974896399659,0.03333333334430775,0.033352858048679185,0.03333333334858596
sample_6911,0.016666666694967653,0.34999230171071105,0.01666950579780274,0.01666666671206713,0.5166697483071379,0.016666666718687124,0.01666844391648432,0.016666666710391888,0.01666666670435652,0.01666666672739374
sample_6912,0.18333339505305282,0.01666666667419239,0.18333335779150825,0.01666666668005955,0.3500006087101812,0.016666666682011045,0.1833251340802042,0.016667010773549262,0.01667147931300206,0.016669014242239228
sample_6913,0.025000000011952583,0.02500000001065186,0.025000000007835962,0.5108981261210259,0.02500000001929219,0.02500000002200127,0.28910187374718116,0.025000000018465356,0.025000000015923732,0.02500000002566996
sample_6914,0.05000000001530936,0.05000000001323958,0.05000000001003134,0.050000000024625305,0.05000000002469998,0.05000000002820128,0.050000000013392616,0.05000000002368437,0.050000000020376564,0.5499999998264397
sample_6915,0.016666666679229752,0.016666666677341357,0.016668072486419508,0.016666947123283638,0.21906277692920478,0.016666666689390385,0.6475978984602137,0.01666666668573989,0.01667097157599233,0.01666666669318478
sample_6916,0.36666611303025415,0.03333333335859065,0.033333333352537395,0.033333333380353124,0.03333333338053135,0.3666672199919172,0.03333333335888613,0.03333333337850922,0.03333333337222501,0.03333333339619572
sample_6917,0.014285743784839012,0.01428571428703523,0.014287614179897662,0.014285714288153133,0.5857135439075052,0.2999971824306926,0.014286137447955382,0.014285714288070678,0.01428692109686923,0.014285714288981824
sample_6918,0.09166497626330442,0.3416884362170456,0.008334280596957339,0.008333374717707377,0.008334253754654367,0.00833387022479832,0.18492741842798258,0.008333337934641053,0.3317167185142901,0.008333333348618825
sample_6919,0.3499984732710364,0.01666666667437613,0.016668213770235713,0.016666666680994282,0.34999980857307034,0.01666666668309298,0.016666666674471343,0.01666666668045464,0.01666666667853901,0.18333350431372925
sample_6920,0.02000009183180562,0.020000000007016298,0.020001598286563824,0.020000000013075406,0.4200002831564725,0.02000000001494677,0.21999822748653353,0.21999979917524679,0.020000000010780908,0.020000000017558396
sample_6921,0.0333333333361589,0.03333333333505908,0.033338582794992445,0.3924317467814115,0.03333795307556532,0.033333333336999386,0.03333761295101176,0.033333333336411766,0.34088743771477914,0.03333333333761064
sample_6924,0.07615320158943466,0.006666666677131854,0.09602784278523167,0.006667111756507327,0.0066666666861443635,0.07539502728433004,0.4457528035157329,0.006667779348338909,0.006667673573318578,0.27333522678382965
sample_6925,0.016666866717915268,0.18332788262661262,0.01666874673016233,0.23135033632281574,0.1833335706202976,0.016671659125381613,0.01667061833256685,0.01666666668022089,0.3019769861585194,0.016666666685507692
sample_6926,0.005882954731397529,0.005882449272900167,0.005883140744903118,0.005882413167946085,0.0058829898654264474,0.30581332338962863,0.18235186975444456,0.47065330120048043,0.0058846281996422604,0.005882929673230854
sample_6927,0.016666666699393925,0.18333163786459805,0.1833284522193516,0.1833338708687479,0.016671472065005973,0.016666666727034554,0.1833338667611593,0.016666666717314954,0.01666666671077749,0.18333403336661624
sample_6928,0.020000000003881267,0.02000000000313037,0.8199849282703427,0.020000328587684378,0.02000144970479087,0.020004280901290958,0.020002035765527774,0.020000000005596447,0.02000697674997596,0.020000000007779142
sample_6929,0.524999507663187,0.02500000002942315,0.025000000022265087,0.025000000054589893,0.025000000054950535,0.02500000006262621,0.02500451237538542,0.2749946767639269,0.025001302900591098,0.02500000007305468
sample_6930,0.025000000020154876,0.02500000001742368,0.2749990502885433,0.025000000032388826,0.025000000032529262,0.025000000037132757,0.025000000017644804,0.02500000003116399,0.5250009494796807,0.025000000043337894
sample_6931,0.03333333333685383,0.03333333333610059,0.03334017956099696,0.03333729052132175,0.03333511326753435,0.03333437437869454,0.0333441706939706,0.03333333333827931,0.6999755382260405,0.033333333340207556
sample_6932,0.07001858732719062,0.0654986444227529,0.005884632359509777,0.21569658228982674,0.09018339809855647,0.005882546003618483,0.5291879941560693,0.005882909441829784,0.005882352948173815,0.005882352952472083
sample_6933,0.02000000001291701,0.020000000011172428,0.41999654640193285,0.020003870008853633,0.2199997144212999,0.02000000002381514,0.020000000011320084,0.2199998690028107,0.020000000078081035,0.020000000027797282
sample_6934,0.012500000011271661,0.13749961315021986,0.012503639087881154,0.012505488235383404,0.26248804567396516,0.36211212995186887,0.01250100229738105,0.16288840733928045,0.012501674228538573,0.012500000024209952
sample_6935,0.014291649191986059,0.4428474271839994,0.15713767767897932,0.014288646902170741,0.014285714306349413,0.15714319084337344,0.014289003462391018,0.01428571430547171,0.1571452618121155,0.014285714313163425
sample_6936,0.01666666668485876,0.016666666682400653,0.016668075868731015,0.016667761553569894,0.23250820398575595,0.016666666700178745,0.3008229254372129,0.1833331068633331,0.18333325951816934,0.01666666670578953
sample_6937,0.05000000000798992,0.05000000000694206,0.05000000000520769,0.05000000001278594,0.05000000001282461,0.54999442069573,0.05000557921849145,0.05000000001233426,0.05000000001058289,0.050000000017111156
sample_6938,0.01428571429483177,0.01428571429345792,0.5395884025637229,0.17855105518849473,0.1818566313518567,0.014285714302215811,0.014286545423948355,0.014285714299569442,0.014288793976951581,0.014285714304950906
sample_6939,0.0033334030035875274,0.003333335804674723,0.6275102121624829,0.12338456478697724,0.03826783000601514,0.0377439185559602,0.05392854504432033,0.10583126672751818,0.003333590565731667,0.003333333342732047
sample_6940,0.00833372921124278,0.008333406884129263,0.008334427960028446,0.00833333333635328,0.0083338936411991,0.3210070068382689,0.6123235153247836,0.008333337394906439,0.00833401607171804,0.008333333337370142
sample_6941,0.02500000004179279,0.2749978740627905,0.27500052991123347,0.02500000006714783,0.025000000067530368,0.27500159560264975,0.025000000036666022,0.02500000006459704,0.025000000055749903,0.02500000008984224
sample_6942,0.0779417584199805,0.0062501606568652855,0.006251349171280285,0.38055295122006466,0.006250192279366459,0.006250796273024998,0.006251715648578713,0.25821379958384366,0.18328878338386143,0.06874849336313402
sample_6943,0.2750000910063132,0.02500000001028756,0.025007538588713095,0.02500000001910856,0.02501337785969761,0.025000000021902818,0.025014551705661105,0.5249644407469121,0.025000000015841677,0.02500000002556242
sample_6944,0.010000000003105174,0.01000000011568105,0.47898460807567184,0.010000337118415137,0.24101315149619812,0.01000034955215101,0.01000000000271178,0.010000002994377779,0.010001389430634586,0.2100001612110537
sample_6945,0.02000000002696621,0.02000000002328915,0.42000002613742293,0.02000089230901793,0.020000000043436755,0.02000000004954408,0.21999892887004444,0.020001566178719742,0.21999858630372834,0.02000000005783048
sample_6946,0.22963761511243433,0.09971006221156441,0.17941216083853426,0.004761904781097969,0.1054906939340305,0.06633396578625013,0.17285440248328596,0.004762465170960558,0.132274824894279,0.004761904787562903
sample_6947,0.02500808550362343,0.27499053440677973,0.5249982463764372,0.025002065058121158,0.02500106850334608,0.025000000018024514,0.025000000008573067,0.025000000015129767,0.0250000000889314,0.025000000021033513
sample_6948,0.012500000007885316,0.012500000006819027,0.6374949847197182,0.012500000012675974,0.012505081344991687,0.01250003931275704,0.012500729698330677,0.012500000012207304,0.26249916486768193,0.012500000016932827
sample_6949,0.05000000001513802,0.050000000013091704,0.050000000009923266,0.050000000024326176,0.050000000024436504,0.5499999998237263,0.05000000001324145,0.05000000002340082,0.05000000002015925,0.05000000003255654
sample_6950,0.18333046413889628,0.016666666681605685,0.18333291387930029,0.1833330600201949,0.18333388638902337,0.016669329393683655,0.01666666668178198,0.016666666693374205,0.18333367941834056,0.01666666670379916
sample_6951,0.03333333335154331,0.03333333334953703,0.033333333345266516,0.03333333336259847,0.033333333362716586,0.033333333366852014,0.36666626769219995,0.366667065439258,0.03333333335757771,0.033333333372450605
sample_6952,0.5499999996788998,0.050000000022244036,0.05000000001686214,0.050000000041315655,0.05000000004147262,0.050000000047387895,0.05000000002253732,0.05000000003976577,0.05000000003422271,0.050000000055291934
sample_6953,0.0076923077020903665,0.16153932521081016,0.007692595386566076,0.00769230770802189,0.007692595483051823,0.08971034127030773,0.007693103519643814,0.31560545881624635,0.2331439601667714,0.16153800473649046
sample_6954,0.3666668483090414,0.03333333335702959,0.03334998496730773,0.03333333337736477,0.033333333377568164,0.033333333383824104,0.03333333335735322,0.3666377930409119,0.033345373437379255,0.03333333339222004
sample_6955,0.27499555301253004,0.025000000010129295,0.025000000007664037,0.02500000001880121,0.525000452816785,0.025003994064835465,0.025000000010233944,0.02500000001812101,0.025000000015574026,0.025000000025326062
sample_6956,0.010000000009019796,0.010000000232682178,0.010003562501289065,0.12487945734524376,0.29956735134002105,0.12972445198908414,0.1856897769674639,0.11012999320303739,0.0100053526191872,0.1100000537929716
sample_6957,0.020000000029129508,0.020000000025247138,0.020000214434128357,0.020000000046726793,0.02000000004690601,0.02000000005359234,0.02000000002544617,0.4199971035294987,0.020000000038701504,0.4200026817706235
sample_6958,0.02000000000533826,0.020000000004576805,0.21999696806096758,0.02000000000848672,0.020000000008488807,0.020002638730725525,0.020000000004610177,0.02000000000817194,0.020000000007026616,0.6200003931616076
sample_6959,0.05000000005658416,0.050000000048855124,0.05000000003710586,0.050000000090856145,0.050000000091398177,0.050000000104029246,0.5499999992867246,0.05000000008735046,0.050000000075539626,0.050000000121556566
sample_6960,0.05000000000273054,0.05000000000133048,0.05000764248144373,0.05000150300135455,0.050006670075171844,0.050000000002819775,0.05000616594495299,0.05000000000236853,0.5499780184845393,0.050000000003288185
sample_6962,0.016666697771581824,0.0166666666748371,0.5765470803394407,0.2901137741378849,0.016666666681921186,0.016666666684072486,0.016667051835684354,0.016671492252827578,0.01666723693477311,0.016666666686976837
sample_6963,0.05000000000256675,0.050000000002219595,0.05000000000168142,0.05000000000412446,0.05000000000414161,0.0500000000047289,0.54999999996763,0.050000000003969265,0.050000000003418255,0.050000000005519615
sample_6964,0.010000447573985731,0.010000000006263563,0.2873693245545065,0.010002102861820449,0.010001127592152964,0.10999996569000019,0.4326223451063172,0.11000003149527965,0.010004655104107646,0.010000000015566156
sample_6966,0.014285714296898608,0.014285894475660848,0.4380560901960912,0.3000007517800345,0.16194297773611205,0.014285714306323347,0.01428571429549784,0.014285714303007069,0.01428571430061756,0.014285714309756864
sample_6967,0.011111111116338668,0.011111111115483747,0.011112796673740103,0.011111517389266906,0.011111939355147525,0.17873856201799668,0.529570191633012,0.011111111118928858,0.21391054845810792,0.01111111112197771
sample_6968,0.02500000000264859,0.02500000000229145,0.02500334928096552,0.02500000000425757,0.02500000000427408,0.025000000004879553,0.025003692774063387,0.5250000678524678,0.27499289006845895,0.0250000000056932
sample_6969,0.08766406529286759,0.02075402711758311,0.3460165924987033,0.09301033334705669,0.002084097737526774,0.051218574250175966,0.1435750763004714,0.022927915852810222,0.08032197585441764,0.15242734174838724
sample_6970,0.05000000000492677,0.05000000000411234,0.050014177765677494,0.05000000000764594,0.050022751527264375,0.05000000000876151,0.5499544354522934,0.05000863521276555,0.05000000000633669,0.05000000001021578
sample_6971,0.05000572863405738,0.05000000000807299,0.050000000006094794,0.05000000001495615,0.050000000015009774,0.050000000017150124,0.05000000000813856,0.05000000001441928,0.5499942712620817,0.05000000002001942
sample_6972,0.0500000000022605,0.05000000000194873,0.5499999999675521,0.050000000007177366,0.05000000000363045,0.05000000000414429,0.05000000000196928,0.050000000003481954,0.05000000000299501,0.0500000000048402
sample_6974,0.020002552619584196,0.020000000017707305,0.2199950068541297,0.6200023635094104,0.0200000000333881,0.02000000003773131,0.020000000017909848,0.020000000031829553,0.02000007683429429,0.02000000004401528
sample_6975,0.03333333333824123,0.03333333333757767,0.03333333333654538,0.03333333334121233,0.033333333341245226,0.03333333334236778,0.36666666502883793,0.0333333333409189,0.033333333339863526,0.36666666825319
sample_6977,0.03333333339673607,0.3666649579483488,0.033333333374879016,0.033333333435855615,0.03333333343556392,0.36666837470096947,0.03333333338874885,0.03333333343148446,0.03333333341774415,0.03333333346966968
sample_6978,0.02500000002850566,0.025000000024808598,0.025000000018591616,0.27499879565564456,0.5250012040525015,0.025000000052342142,0.025000000024824068,0.025000000043996856,0.025000000037745003,0.025000000061039952
sample_6980,0.033336328568384525,0.03333333457861557,0.033338646748758236,0.033333333354480375,0.03333864861477464,0.03333716156002047,0.03333333334486477,0.03333336599765773,0.36665248280378904,0.3666633644286547
sample_6981,0.12222206787752019,0.011111111266352502,0.654824320143328,0.011111663281226336,0.011111723182067419,0.011111559362392307,0.1451724365919858,0.011111114963171485,0.011112892195128754,0.011111111136827122
sample_6982,0.016666666672180662,0.01666666667116801,0.44007089227749646,0.01666790727065257,0.4265890248306542,0.01666666667613105,0.016667679889646833,0.016667371217308945,0.016670457817046895,0.016666666677714312
sample_6983,0.007692490372956321,0.007692332329793718,0.007695600651504565,0.161535279281072,0.43401109756321554,0.16153775459133415,0.19675793024850613,0.007692320083848251,0.007692887171932096,0.007692307705837344
sample_6984,0.03333333334281562,0.033338203070337025,0.43046707587036426,0.033333333348571643,0.033333333348622166,0.3028525965131728,0.03333590911561188,0.0333333333479884,0.033339548688799105,0.03333333335371727
sample_6985,0.020001039778856214,0.21999862388371802,0.020000000016382722,0.020000000040128613,0.02000256834740307,0.37909594435865135,0.02000000002186541,0.0200000000385848,0.02000000003328007,0.26090182348112984
sample_6986,0.025000000066847574,0.025000000057857207,0.2749961634581042,0.025000000107410984,0.025000000108036786,0.2750017531581263,0.025000000058573463,0.2750020827520384,0.025000000089202227,0.025000000143802853
sample_6987,0.020000000003518696,0.020000000003041297,0.020000000002306922,0.020000000005653256,0.020000000005690296,0.02000000000647831,0.8199969439665971,0.02000000000543964,0.02000000000468358,0.020003055996590798
sample_6988,0.01666666667542254,0.016666666674237326,0.8499994269869657,0.016667238994700226,0.016666666680795132,0.01666666668278692,0.01666666667432291,0.016666666680208365,0.01666666718357414,0.016666666766986554
sample_6989,0.18333055710136004,0.01666666668595427,0.01666709445168656,0.183332841891478,0.1833333304903645,0.016669329405094087,0.3500001798619564,0.016666666701142543,0.01666666669637212,0.016666666714591445
sample_6990,0.033337880522155944,0.03333333333731155,0.03333333333634134,0.36666206592941314,0.3666667201724932,0.03333333334178687,0.03333333333734762,0.03333333334044787,0.03333333333944373,0.03333333334325867
